,peak mean
5353,0.18352924
5354,0.54343164
5355,0.0072239153
5356,0.035109144
5357,0.0072239153
5358,0.004650017
5359,0.025058875
5360,0.049505007
5361,0.06563834
5362,0.32404
5363,0.055401817
5364,0.05784861
5365,0.03860312
5366,0.0772104
5367,0.7987139
5368,0.112533085
5369,0.6366891
5370,0.25464624
5371,0.014396137
5372,0.006709666
5373,0.021010218
5374,0.011328658
5375,0.006709666
5376,0.013885563
5377,0.65917414
5378,0.0077380193
5379,0.008765199
5380,0.07432983
5381,0.01796299
5382,0.021517167
5383,0.013374727
5384,0.18007505
5385,0.013374727
5386,0.035109144
5387,0.1457558
5388,0.38506114
5389,0.016945222
5390,0.018979844
5391,0.04059408
5392,0.018979844
5393,0.010304109
5394,0.11438239
5395,0.008251741
5396,0.14754474
5397,0.262643
5398,0.011328658
5399,0.30054525
5400,0.025058875
5401,0.018471487
5402,0.0051653264
5403,0.032104645
5404,0.004650017
5405,0.041091196
5406,0.16964011
5407,0.0072239153
5408,0.0041343225
5409,0.04009671
5410,0.008251741
5411,0.012863516
5412,0.16350248
5413,0.16041948
5414,0.015416503
5415,0.019995546
5416,0.014396137
5417,0.008251741
5418,0.09432103
5419,0.013374727
5420,0.12082804
5421,0.011840538
5422,0.20316291
5423,0.015926413
5424,0.022530414
5425,0.049997833
5426,0.4906332
5427,0.44223902
5428,0.39592457
5429,0.0061951503
5430,0.04009671
5431,0.032606
5432,0.06951063
5433,0.13359621
5434,0.01796299
5435,0.032104645
5436,0.071441166
5437,0.07529097
5438,0.045554433
5439,0.85576826
5440,0.1199099
5441,0.1678903
5442,0.03160303
5443,0.009278392
5444,0.034108683
5445,0.15200308
5446,0.058825724
5447,0.024048187
5448,0.08199283
5449,0.03360808
5450,0.005680371
5451,0.026572816
5452,0.01796299
5453,0.009791323
5454,0.092434324
5455,0.0051653264
5456,0.0685439
5457,0.05245776
5458,0.015926413
5459,0.03860312
5460,0.0041343225
5461,0.099960126
5462,0.0061951503
5463,0.055891737
5464,0.1621824
5465,0.0108165145
5466,0.034108683
5467,0.008251741
5468,0.020503009
5469,0.008251741
5470,0.004650017
5471,0.035109144
5472,0.08437538
5473,0.011840538
5474,0.025058875
5475,0.2510267
5476,0.056870658
5477,0.015416503
5478,0.017454235
5479,0.061264157
5480,0.03160303
5481,0.028084585
5482,0.011328658
5483,0.012352158
5484,0.0395991
5485,0.029091086
5486,0.33410165
5487,0.025058875
5488,0.012352158
5489,0.056381315
5490,0.030096693
5491,0.012863516
5492,0.013885563
5493,0.014396137
5494,0.04357322
5495,0.37300837
5496,0.025563775
5497,0.01490645
5498,0.016435947
5499,0.004650017
5500,0.0036184806
5501,0.59415317
5502,0.045059524
5503,0.01796299
5504,0.11899073
5505,0.019995546
5506,0.24374804
5507,0.08246979
5508,0.0061951503
5509,0.0061951503
5510,0.01490645
5511,1.1732602
5512,0.053440146
5513,0.009791323
5514,0.035608996
5515,0.005680371
5516,0.01796299
5517,1.0381259
5518,0.09196197
5519,0.03059906
5520,0.013885563
5521,0.1457558
5522,0.04307733
5523,0.006709666
5524,0.22572972
5525,0.062237833
5526,0.03059906
5527,0.013374727
5528,0.016945222
5529,0.0077380193
5530,0.38223782
5531,0.05784861
5532,0.12403546
5533,0.1661375
5534,0.05833734
5535,0.062724315
5536,0.15155816
5537,0.0051653264
5538,0.0051653264
5539,0.09337812
5540,0.12540683
5541,0.008251741
5542,0.031101173
5543,0.04802541
5544,0.27333817
5545,0.0041343225
5546,0.031101173
5547,0.05442146
5548,0.008251741
5549,0.0108165145
5550,0.035608996
5551,0.012352158
5552,0.013885563
5553,0.04307733
5554,0.18868841
5555,0.032606
5556,0.026572816
5557,0.21784753
5558,0.05833734
5559,0.011328658
5560,0.053440146
5561,0.0077380193
5562,0.023036595
5563,0.035109144
5564,0.058825724
5565,0.056870658
5566,0.39557636
5567,0.09620431
5568,0.08770167
5569,0.058337227
5570,0.03160303
5571,0.0041343225
5572,0.022023978
5573,0.03860312
5574,0.11299581
5575,0.037606034
5576,0.18007496
5577,0.107894935
5578,0.06757636
5579,0.115767166
5580,0.17313057
5581,0.14888427
5582,0.032606
5583,0.26741055
5584,0.028084585
5585,0.018471487
5586,0.48075566
5587,0.17791006
5588,0.3236654
5589,0.037606034
5590,0.0041343225
5591,0.006709666
5592,0.029091086
5593,0.0108165145
5594,0.029091086
5595,0.0072239153
5596,0.2846997
5597,0.017454235
5598,0.010304109
5599,0.008251741
5600,0.023036595
5601,0.027580958
5602,0.073367864
5603,0.40390936
5604,0.005680371
5605,0.84425855
5606,0.012863516
5607,0.008251741
5608,0.004650017
5609,0.032104645
5610,0.24212341
5611,0.03460904
5612,0.08864996
5613,0.004650017
5614,0.008765199
5615,0.062237833
5616,0.2749131
5617,0.013885563
5618,0.023542518
5619,0.021010218
5620,0.04357322
5621,0.11392041
5622,0.013374727
5623,0.036608074
5624,0.0051653264
5625,0.09101682
5626,0.0041343225
5627,0.100428715
5628,0.010304109
5629,0.056381315
5630,0.0072239153
5631,0.004650017
5632,0.0077380193
5633,0.012352158
5634,0.030096693
5635,0.014396137
5636,0.0061951503
5637,0.055891737
5638,0.045059524
5639,0.0810381
5640,0.033107225
5641,0.0036184806
5642,0.0051653264
5643,0.04307733
5644,0.006709666
5645,0.026572816
5646,0.021517284
5647,0.017454235
5648,0.013374727
5649,0.0051653264
5650,0.021517167
5651,0.3180296
5652,0.16086046
5653,0.12082804
5654,0.03710718
5655,0.013374727
5656,0.07432983
5657,0.0061951503
5658,0.07912602
5659,0.018979844
5660,0.052949127
5661,0.016945222
5662,0.04654351
5663,0.021517284
5664,0.016945222
5665,0.022023978
5666,0.026068423
5667,0.0051653264
5668,0.0108165145
5669,0.0108165145
5670,0.046049092
5671,0.046049092
5672,0.0036184806
5673,0.023542518
5674,0.013885563
5675,0.015416503
5676,0.013885563
5677,0.018471487
5678,0.019995546
5679,0.026572816
5680,0.02959396
5681,0.027580958
5682,0.019487824
5683,0.009791323
5684,0.0072239153
5685,0.069027334
5686,0.013374727
5687,0.013374727
5688,0.016945222
5689,0.012352158
5690,0.026068423
5691,0.08580231
5692,0.053930923
5693,0.04802541
5694,0.024553716
5695,0.047531728
5696,0.0772104
5697,0.11668921
5698,0.10183283
5699,0.027580958
5700,0.013885563
5701,0.005680371
5702,0.022023978
5703,0.23559809
5704,0.016435947
5705,0.01796299
5706,0.10136501
5707,0.012352158
5708,0.012863516
5709,0.0036184806
5710,0.056381315
5711,0.021010218
5712,0.022530414
5713,0.006709666
5714,0.009278392
5715,0.006709666
5716,0.006709666
5717,0.005680371
5718,0.073367864
5719,0.004650017
5720,0.029091086
5721,0.06806025
5722,0.026572816
5723,0.005680371
5724,0.04357322
5725,0.03710718
5726,0.015416503
5727,0.015416503
5728,0.015416503
5729,0.0061951503
5730,0.023542518
5731,0.0051653264
5732,0.009278392
5733,0.006709666
5734,0.004650017
5735,0.08246979
5736,0.010304109
5737,0.009791323
5738,0.0051653264
5739,0.022530414
5740,0.0108165145
5741,0.13178213
5742,0.008765199
5743,0.022530414
5744,0.07625109
5745,0.023542518
5746,0.019487824
5747,0.019487824
5748,0.041588183
5749,0.03160303
5750,0.03059906
5751,0.020503009
5752,0.03160303
5753,0.0041343225
5754,0.009791323
5755,0.0051653264
5756,0.006709666
5757,0.022023978
5758,0.6671787
5759,0.060776863
5760,0.024553716
5761,0.018471487
5762,0.009278392
5763,0.019995546
5764,0.011840538
5765,0.012352158
5766,0.042581197
5767,0.015416503
5768,0.016435947
5769,0.020503009
5770,0.010304109
5771,0.19892739
5772,0.011328658
5773,0.010304109
5774,0.012863516
5775,0.009791323
5776,0.07625109
5777,0.015926413
5778,0.011328658
5779,0.35174257
5780,0.047531728
5781,0.018471487
5782,0.018471487
5783,0.014396137
5784,0.0041343225
5785,0.36692736
5786,0.0077380193
5787,0.009791323
5788,0.005680371
5789,0.049997833
5790,0.12632012
5791,0.9362847
5792,0.0810381
5793,0.26502967
5794,0.009791323
5795,0.013885563
5796,0.033107225
5797,0.17356612
5798,0.017454235
5799,0.16041948
5800,0.2963188
5801,0.015416503
5802,0.09337812
5803,0.023036595
5804,0.07144105
5805,0.050982524
5806,0.034108683
5807,0.060776863
5808,0.0108165145
5809,0.016945222
5810,0.013885563
5811,0.008251741
5812,0.22696857
5813,0.009278392
5814,0.04357322
5815,0.049505007
5816,0.032606
5817,0.0072239153
5818,0.021010218
5819,0.021517284
5820,0.026572816
5821,0.016435947
5822,0.017454235
5823,0.01490645
5824,0.015416503
5825,0.08627746
5826,0.03860312
5827,0.0985534
5828,0.09432103
5829,0.060289435
5830,0.009278392
5831,0.013374727
5832,0.0061951503
5833,0.020503009
5834,0.0061951503
5835,0.004650017
5836,0.031101173
5837,0.34185764
5838,0.87473404
5839,0.012352158
5840,0.053440146
5841,0.011328658
5842,0.029091086
5843,0.006709666
5844,0.010304109
5845,0.04654351
5846,0.005680371
5847,0.015926413
5848,0.016435947
5849,0.0395991
5850,0.008765199
5851,0.05980177
5852,0.0031023729
5853,0.05735975
5854,0.0051653264
5855,0.0072239153
5856,0.021010218
5857,0.019995546
5858,0.12036902
5859,0.1285996
5860,0.027076954
5861,0.1285996
5862,0.08959734
5863,0.032104645
5864,0.05245776
5865,0.09808403
5866,0.0036184806
5867,0.005680371
5868,0.29130036
5869,0.05784861
5870,0.005680371
5871,0.021517284
5872,0.0704763
5873,0.009278392
5874,0.073367864
5875,0.009278392
5876,0.08342305
5877,0.04059408
5878,0.015926413
5879,0.021517167
5880,0.011328658
5881,0.015926413
5882,0.023542518
5883,0.022023978
5884,0.008765199
5885,0.0051653264
5886,0.0051653264
5887,0.04456437
5888,0.0072239153
5889,0.026572816
5890,0.018471487
5891,0.006709666
5892,0.011328658
5893,0.10276791
5894,0.021010218
5895,0.028587965
5896,0.060289435
5897,0.018979844
5898,0.010304109
5899,0.01796299
5900,0.026572816
5901,0.017454235
5902,0.022023978
5903,0.013885563
5904,0.2061171
5905,0.013374727
5906,0.006709666
5907,0.016435947
5908,0.0061951503
5909,0.042581197
5910,0.0077380193
5911,0.026068423
5912,0.029091086
5913,0.009278392
5914,0.0077380193
5915,0.01490645
5916,0.08056045
5917,0.028084585
5918,0.14261751
5919,0.01490645
5920,0.034108683
5921,0.032104645
5922,0.009278392
5923,0.026572816
5924,0.045059524
5925,0.0108165145
5926,0.16350248
5927,0.04307733
5928,0.32291597
5929,0.09101682
5930,0.06612317
5931,0.025058875
5932,0.010304109
5933,0.45644742
5934,0.2839202
5935,0.064182445
5936,0.08912376
5937,0.06951063
5938,0.0036184806
5939,0.004650017
5940,0.0072239153
5941,0.0395991
5942,0.015416503
5943,0.03860312
5944,0.047037683
5945,0.014396137
5946,0.041588183
5947,0.008251741
5948,0.10463524
5949,0.03160303
5950,0.016945222
5951,0.011328658
5952,0.0051653264
5953,0.008765199
5954,0.006709666
5955,0.013374727
5956,0.014396137
5957,0.010304109
5958,0.033107225
5959,0.009791323
5960,0.053440146
5961,0.15732694
5962,0.0061951503
5963,0.026572816
5964,0.021010218
5965,0.024553716
5966,0.023036595
5967,0.012352158
5968,0.049012054
5969,0.012863516
5970,0.10603356
5971,0.011840538
5972,0.010304109
5973,0.0051653264
5974,0.036608074
5975,0.064182445
5976,0.0072239153
5977,0.010304109
5978,0.051966257
5979,0.560725
5980,0.024048187
5981,0.06709224
5982,0.058825724
5983,0.009278392
5984,0.028084585
5985,0.013374727
5986,0.052949127
5987,0.015926413
5988,0.017454235
5989,0.0504903
5990,0.04802541
5991,0.019995546
5992,0.020503009
5993,0.22283298
5994,0.032606
5995,0.013374727
5996,0.34442988
5997,0.015416503
5998,0.0041343225
5999,0.022530414
6000,0.23805007
6001,0.008765199
6002,0.013885563
6003,0.03460904
6004,0.0072239153
6005,0.005680371
6006,0.0108165145
6007,0.033107225
6008,0.017454235
6009,0.0061951503
6010,0.026572816
6011,0.016945222
6012,0.018471487
6013,0.011328658
6014,0.01490645
6015,0.0036184806
6016,0.016435947
6017,0.0051653264
6018,0.016435947
6019,0.01490645
6020,0.0051653264
6021,0.013885563
6022,0.011840538
6023,0.1421683
6024,0.032104645
6025,0.0072239153
6026,0.08246979
6027,0.005680371
6028,0.06951063
6029,0.011328658
6030,0.051966257
6031,0.011840538
6032,0.07577115
6033,0.022530414
6034,0.026068423
6035,0.010304109
6036,1.0636536
6037,0.011840538
6038,0.008251741
6039,0.015926413
6040,0.011328658
6041,0.025563775
6042,0.008251741
6043,0.045059524
6044,0.016945222
6045,0.009791323
6046,0.024048187
6047,0.30589893
6048,0.064182445
6049,0.006709666
6050,0.004650017
6051,0.02959396
6052,0.021517284
6053,0.06563834
6054,0.0767308
6055,0.3028433
6056,0.017454235
6057,0.037606034
6058,0.4548052
6059,0.011328658
6060,0.0041343225
6061,0.0041343225
6062,0.025563775
6063,0.008251741
6064,0.038104642
6065,0.008765199
6066,0.08437549
6067,0.049012054
6068,0.023036595
6069,0.015416503
6070,0.018471487
6071,0.05245776
6072,0.009278392
6073,0.0061951503
6074,0.05245776
6075,0.09384969
6076,0.01796299
6077,0.06563834
6078,0.055891737
6079,0.05833734
6080,0.013374727
6081,0.0051653264
6082,0.4762627
6083,0.010304109
6084,0.053440146
6085,0.0072239153
6086,0.10463524
6087,0.020503009
6088,0.33484286
6089,0.013374727
6090,0.0072239153
6091,0.5255277
6092,0.032606
6093,0.022023978
6094,0.01490645
6095,0.046049092
6096,0.017454235
6097,0.015416503
6098,0.011840538
6099,0.032104645
6100,0.24212341
6101,0.009791323
6102,0.012352158
6103,0.004650017
6104,0.006709666
6105,0.022023978
6106,0.012352158
6107,0.01490645
6108,0.0867524
6109,0.005680371
6110,0.016945222
6111,0.011328658
6112,0.021010218
6113,0.09196197
6114,0.008251741
6115,0.011328658
6116,0.024048187
6117,0.0077380193
6118,0.004650017
6119,0.027580958
6120,0.034108683
6121,0.049012054
6122,0.008251741
6123,0.07625109
6124,0.005680371
6125,0.010304109
6126,0.014396137
6127,0.015416503
6128,0.008251741
6129,0.008765199
6130,0.0108165145
6131,0.012863516
6132,0.023542518
6133,0.0072239153
6134,0.07144105
6135,0.028587965
6136,0.005680371
6137,0.39173323
6138,0.045554433
6139,0.0061951503
6140,0.008251741
6141,0.0031023729
6142,0.17617479
6143,0.027076954
6144,0.08342305
6145,0.009278392
6146,0.028587965
6147,0.012352158
6148,0.016435947
6149,0.016435947
6150,0.052949127
6151,0.021010218
6152,0.0051653264
6153,0.03710718
6154,0.051966257
6155,0.004650017
6156,0.45480528
6157,0.0504903
6158,0.08056045
6159,0.008251741
6160,0.017454235
6161,0.038104642
6162,0.035608996
6163,0.013885563
6164,0.004650017
6165,0.0041343225
6166,0.004650017
6167,0.018471487
6168,0.060289435
6169,0.23641615
6170,0.006709666
6171,0.1457558
6172,0.09620431
6173,0.009791323
6174,0.025563775
6175,0.0072239153
6176,0.008765199
6177,0.019995546
6178,0.15732694
6179,0.058337227
6180,0.011328658
6181,0.1235779
6182,0.0077380193
6183,0.11253318
6184,0.024048187
6185,0.028587965
6186,0.6456897
6187,0.041588183
6188,0.010304109
6189,0.020503009
6190,0.13585918
6191,0.36044756
6192,0.04009671
6193,0.016945222
6194,0.013885563
6195,0.026572816
6196,0.022023978
6197,0.13856797
6198,0.07960436
6199,0.005680371
6200,0.01796299
6201,0.38787583
6202,0.045059524
6203,0.009278392
6204,0.0077380193
6205,0.025058875
6206,0.017454235
6207,0.17964235
6208,0.13314302
6209,0.024048187
6210,0.15688439
6211,0.2709714
6212,0.1134582
6213,0.10136501
6214,0.015416503
6215,0.022023978
6216,0.04654351
6217,0.10276791
6218,0.0072239153
6219,0.19552606
6220,0.07432983
6221,0.012352158
6222,0.009278392
6223,0.016945222
6224,0.49474645
6225,0.008765199
6226,0.042084817
6227,0.027076954
6228,0.12677641
6229,0.022530414
6230,0.006709666
6231,0.008765199
6232,0.13856797
6233,0.21618015
6234,0.05245776
6235,0.0031023729
6236,0.0061951503
6237,0.0051653264
6238,0.009791323
6239,0.019487824
6240,1.1186056
6241,0.12586363
6242,0.029091086
6243,0.027076954
6244,0.013885563
6245,0.03160303
6246,0.09479215
6247,0.0051653264
6248,0.01796299
6249,0.015926413
6250,0.016945222
6251,0.013885563
6252,0.07192319
6253,0.013885563
6254,0.01796299
6255,0.0072239153
6256,0.08912376
6257,0.008251741
6258,0.0072239153
6259,0.015416503
6260,0.09667454
6261,0.14081974
6262,0.009791323
6263,0.011328658
6264,0.027580958
6265,0.036608074
6266,0.019487824
6267,0.0061951503
6268,0.015416503
6269,0.07625109
6270,0.08770167
6271,0.05980177
6272,0.0031023729
6273,0.0077380193
6274,0.062724315
6275,0.011840538
6276,0.024553716
6277,0.06563834
6278,0.042084817
6279,0.010304109
6280,0.006709666
6281,0.051966257
6282,0.017454235
6283,0.059313864
6284,0.07432983
6285,0.020503009
6286,0.018979844
6287,0.0108165145
6288,0.004650017
6289,0.008251741
6290,0.0767308
6291,0.1285996
6292,0.010304109
6293,0.1938211
6294,0.10136501
6295,0.17095049
6296,0.57481396
6297,0.13314302
6298,0.026572816
6299,0.004650017
6300,0.02959396
6301,0.015416503
6302,0.010304109
6303,0.0051653264
6304,0.051966257
6305,0.07912602
6306,0.07912602
6307,0.0041343225
6308,0.02959396
6309,0.041588183
6310,0.0504903
6311,0.03610872
6312,0.009278392
6313,0.015416503
6314,0.013374727
6315,0.029091086
6316,0.17660889
6317,0.028084585
6318,0.14843796
6319,0.07240498
6320,0.06612329
6321,0.01490645
6322,0.027076954
6323,0.035109144
6324,0.023542518
6325,0.029091086
6326,0.421051
6327,0.073367864
6328,0.014396137
6329,0.026572816
6330,0.049012054
6331,0.0061951503
6332,0.024553716
6333,0.07481057
6334,0.014396137
6335,0.017454235
6336,0.08912376
6337,0.33558366
6338,0.12905486
6339,0.013374727
6340,0.010304109
6341,0.14709772
6342,0.17313057
6343,0.018979844
6344,0.04009671
6345,0.005680371
6346,0.0077380193
6347,0.028084585
6348,0.813286
6349,0.60778224
6350,0.0051653264
6351,0.0108165145
6352,0.006709666
6353,0.006709666
6354,0.0041343225
6355,0.020503009
6356,0.027580958
6357,0.0061951503
6358,0.07960447
6359,0.032104645
6360,0.026572816
6361,0.0061951503
6362,0.5076096
6363,0.012863516
6364,0.051966257
6365,0.015926413
6366,0.102300525
6367,0.019995546
6368,0.004650017
6369,0.026068423
6370,0.010304109
6371,0.06612317
6372,0.024553716
6373,0.0072239153
6374,0.027580958
6375,0.0108165145
6376,0.01490645
6377,0.020503009
6378,0.016435947
6379,0.021010218
6380,0.19467387
6381,0.01796299
6382,0.0051653264
6383,0.0061951503
6384,0.008765199
6385,0.020503009
6386,0.0051653264
6387,0.009278392
6388,0.7725116
6389,0.117150016
6390,0.016435947
6391,0.026068423
6392,0.1134582
6393,0.019487824
6394,0.18137184
6395,0.030096693
6396,0.030096693
6397,0.07481057
6398,0.04851885
6399,0.018979844
6400,0.056870658
6401,0.018471487
6402,0.018979844
6403,0.024553716
6404,0.11761041
6405,0.042581197
6406,0.08437538
6407,0.099960126
6408,0.3590019
6409,0.013885563
6410,0.8019707
6411,0.1134582
6412,0.414914
6413,0.014396137
6414,0.0072239153
6415,0.01796299
6416,0.046049092
6417,0.0077380193
6418,0.035608996
6419,0.10276791
6420,0.01796299
6421,0.047531728
6422,0.0061951503
6423,0.016945222
6424,0.020503009
6425,0.05491176
6426,0.010304109
6427,0.047531728
6428,0.08246979
6429,0.0031023729
6430,0.047531728
6431,0.13314302
6432,0.028084585
6433,0.008765199
6434,0.017454235
6435,0.009791323
6436,0.03860312
6437,0.0108165145
6438,0.021010218
6439,0.008251741
6440,0.021517284
6441,0.008251741
6442,0.06175112
6443,0.021517167
6444,0.020503009
6445,0.015416503
6446,0.02959396
6447,0.027580958
6448,0.010304109
6449,0.055401817
6450,0.026068423
6451,0.008251741
6452,0.04851885
6453,0.0051653264
6454,0.010304109
6455,0.021010218
6456,0.0108165145
6457,0.060289435
6458,0.069993585
6459,0.0036184806
6460,0.024048187
6461,0.008765199
6462,0.04406886
6463,0.48904637
6464,0.013374727
6465,0.0041343225
6466,0.018979844
6467,0.015416503
6468,0.009278392
6469,0.021517284
6470,0.0031023729
6471,0.011840538
6472,0.014396137
6473,0.029091086
6474,0.0051653264
6475,0.023542518
6476,0.0051653264
6477,0.1421683
6478,0.056870658
6479,0.019487824
6480,0.023542518
6481,0.064667985
6482,0.18396027
6483,0.115767166
6484,0.018471487
6485,0.0072239153
6486,0.016945222
6487,0.021517167
6488,0.033107225
6489,0.018979844
6490,0.025058875
6491,0.04456437
6492,0.0072239153
6493,0.36871958
6494,0.005680371
6495,0.03710718
6496,0.48427165
6497,0.005680371
6498,0.0072239153
6499,0.008251741
6500,0.112533085
6501,0.023542518
6502,0.4746533
6503,0.017454235
6504,0.6562232
6505,0.009791323
6506,0.0108165145
6507,0.008251741
6508,0.078647465
6509,0.035608996
6510,0.014396137
6511,0.22200385
6512,0.055401817
6513,0.011328658
6514,0.005680371
6515,0.050982524
